CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,15444,LICENCIATURA EN ESPAÑOL Y LITERATURA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,113,FORMACIÓN PARA DOCENTES SIN ASIGNATURA DE ESPECIALIZACIÓN,19,CAUCA,19001,POPAYÁN,1,HOMBRE,2019,1,1
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,105275,MAESTRA EN EDUCACIÓN,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,111,CIENCIAS DE LA EDUCACIÓN,19,CAUCA,19001,POPAYÁN,1,HOMBRE,2019,1,1
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,232,ANTROPOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,553,ANTROPOLOGÍA Y  ARTES LIBERALES,3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,314,"SOCIOLOGÍA, ANTROPOLOGÍA Y ESTUDIOS CULTURALES",19,CAUCA,19001,POPAYÁN,2,MUJER,2019,1,5
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,53505,MAESTRÍA EN COMPUTACIÓN,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",6,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),61,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),613,DESARROLLO Y ANÁLISIS DE SOFTWARE Y APLICACIONES,19,CAUCA,19001,POPAYÁN,1,HOMBRE,2019,1,3
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,7520,INGENIERIA DE SISTEMAS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,714,ELECTRÓNICA Y AUTOMATIZACIÓN,19,CAUCA,19001,POPAYÁN,2,MUJER,2019,1,2
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,5268,FONOAUDIOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,442,TERAPIAS,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",19,CAUCA,19001,POPAYÁN,1,HOMBRE,2019,1,3
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,225,LICENCIATURA EN MUSICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,111,CIENCIAS DE LA EDUCACIÓN,19,CAUCA,19001,POPAYÁN,1,HOMBRE,2019,1,1
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,102471,INGENIERIA CIVIL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",825,INGENIERÍA CIVIL Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",73,ARQUITECTURA Y CONSTRUCCIÓN,732,CONSTRUCCIÓN E INGENIERÍA CIVIL,19,CAUCA,19001,POPAYÁN,1,HOMBRE,2019,1,1
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,52650,ESPECIALIZACION EN ENTRENAMIENTO DEPORTIVO,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,114,FORMACIÓN PARA DOCENTES CON ASIGNATURA DE ESPECIALIZACIÓN,19,CAUCA,19001,POPAYÁN,2,MUJER,2019,1,1
1110,1110,UNIVERSIDAD DEL CAUCA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,19,CAUCA,19001,POPAYÁN,102184,DERECHO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,19,CAUCA,19455,MIRANDA,2,MUJER,2019,2,6
1809,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,66,RISARALDA,66001,PEREIRA,4832,ENFERMERIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,441,ENFERMERÍA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,66,RISARALDA,66001,PEREIRA,2,MUJER,2019,2,28
1809,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,66,RISARALDA,66001,PEREIRA,10082,ESPECIALIZACION EN GESTION TRIBUTARIA Y ADUANERA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,66,RISARALDA,66001,PEREIRA,2,MUJER,2019,2,24
1809,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,66,RISARALDA,66001,PEREIRA,9387,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,66,RISARALDA,66001,PEREIRA,1,HOMBRE,2019,2,19
1809,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,66,RISARALDA,66001,PEREIRA,105514,"ESPECIALIZACION EN DERECHO PROCESAL, PROBATORIO Y ORALIDAD",2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,66,RISARALDA,66001,PEREIRA,2,MUJER,2019,2,28
1809,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,66,RISARALDA,66001,PEREIRA,105513,ESPECIALIZACION EN DERECHO DE DAÑOS Y RESPONSABILIDAD PUBLICA Y PRIVADA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,66,RISARALDA,66001,PEREIRA,1,HOMBRE,2019,2,1
1809,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,66,RISARALDA,66001,PEREIRA,9389,ESPECIALIZACION EN DERECHO PENAL Y CRIMINOLOGIA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,66,RISARALDA,66001,PEREIRA,1,HOMBRE,2019,2,1
1809,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,66,RISARALDA,66001,PEREIRA,103759,ESPECIALIZACION EN CONTABILIDAD FINANCIERA INTERNACIONAL,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,66,RISARALDA,66001,PEREIRA,2,MUJER,2019,1,1
1809,1806,UNIVERSIDAD LIBRE,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,66,RISARALDA,66001,PEREIRA,13367,CONTADURIA PUBLICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,66,RISARALDA,66001,PEREIRA,1,HOMBRE,2019,1,20
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",104545,PROFESIONAL EN ENTRENAMIENTO DEPORTIVO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,558,"DEPORTES, EDUCACIÓN FÍSICA Y RECREACIÓN",10,SERVICIOS,101,SERVICIOS PERSONALES,1014,DEPORTES,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,21
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1902,TECNOLOGÍA EN RADIOLOGÍA E IMÁGENES DIAGNOSTICAS,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,448,"OPTOMETRÍA, OTROS PROGRAMAS DE CIENCIAS DE LA SALUD",9,SALUD Y BIENESTAR,91,SALUD,914,TECNOLOGÍA DE DIAGNÓSTICO Y TRATAMIENTO MÉDICO,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,31
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",4678,NEGOCIOS INTERNACIONALES,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,11
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103498,ESPECIALIZACION EN GERENCIA EN SEGURIDAD Y SALUD EN EL TRABAJO,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,7
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2807,TERAPIA RESPIRATORIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,442,TERAPIAS,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,24
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",102388,CONTADURIA PÚBLICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,23
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103187,FINANZAS Y NEGOCIOS INTERNACIONALES,1,PREGRADO,6,UNIVERSITARIA,3,DISTANCIA (VIRTUAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,8
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",105267,ESPECIALIZACIÓN EN ALTA GERENCIA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,3,DISTANCIA (VIRTUAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,30
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103548,ESPECIALIZACION EN GERENCIA EN SEGURIDAD Y SALUD EN EL TRABAJO,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,3,DISTANCIA (VIRTUAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,28
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",10548,ADMINISTRACION DE MERCADEO,1,PREGRADO,6,UNIVERSITARIA,2,DISTANCIA (TRADICIONAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,414,MERCADOTECNIA Y PUBLICIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,3
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",102628,LICENCIATURA EN CIENCIAS SOCIALES,1,PREGRADO,6,UNIVERSITARIA,3,DISTANCIA (VIRTUAL),3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,111,CIENCIAS DE LA EDUCACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,5
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103187,FINANZAS Y NEGOCIOS INTERNACIONALES,1,PREGRADO,6,UNIVERSITARIA,3,DISTANCIA (VIRTUAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,6
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103188,TÉCNICO PROFESIONAL EN COMERCIO EXTERIOR,1,PREGRADO,4,FORMACIÓN TÉCNICA PROFESIONAL,3,DISTANCIA (VIRTUAL),6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",611,ECONOMÍA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,48,PROGRAMAS Y CERTIFICACIONES INTERDISCIPLINARIOS RELATIVOS A ADMINISTRACIÓN DE EMPRESAS Y DERECHO,488,PROGRAMAS Y CERTIFICACIONES INTERDISCIPLINARIOS RELATIVOS A ADMINISTRACIÓN DE EMPRESAS Y DERECHO,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,5
2728,2728,FUNDACION UNIVERSITARIA DEL AREA ANDINA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",102628,LICENCIATURA EN CIENCIAS SOCIALES,1,PREGRADO,6,UNIVERSITARIA,3,DISTANCIA (VIRTUAL),3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,111,CIENCIAS DE LA EDUCACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,1
4111,4111,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL - HUM,PRINCIPAL,1,OFICIAL,1,INSTITUCIÓN TÉCNICA PROFESIONAL,47,MAGDALENA,47189,CIÉNAGA,103099,TECNICO PROFESIONAL EN ATENCION Y CUIDADO A LA PRIMERA INFANCIA,1,PREGRADO,4,FORMACIÓN TÉCNICA PROFESIONAL,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,569,"SOCIOLOGÍA, TRABAJO SOCIAL Y AFINES",3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,319,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO NO CLASIFICADAS EN OTRA PARTE,47,MAGDALENA,47189,CIÉNAGA,2,MUJER,2019,2,28
1215,1214,UNIVERSIDAD DE CUNDINAMARCA-UDEC,SECCIONAL,1,OFICIAL,4,UNIVERSIDAD,25,CUNDINAMARCA,25307,GIRARDOT,14969,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,25,CUNDINAMARCA,25307,GIRARDOT,1,HOMBRE,2019,2,16
2837,2837,CORPORACION UNIVERSITARIA REPUBLICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",90558,ESPECIALIZACION EN LA RESPONSABILIDAD PENAL DEL SERVIDOR PÚBLICO Y LOS DELITOS CONTRA LA ADMINISTRACION PÚBLICA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,10
2837,2837,CORPORACION UNIVERSITARIA REPUBLICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",90558,ESPECIALIZACION EN LA RESPONSABILIDAD PENAL DEL SERVIDOR PÚBLICO Y LOS DELITOS CONTRA LA ADMINISTRACION PÚBLICA,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,22
2837,2837,CORPORACION UNIVERSITARIA REPUBLICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",14750,ESPECIALIZACION EN DERECHO COMERCIAL,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,1,14
2837,2837,CORPORACION UNIVERSITARIA REPUBLICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",10305,INGENIERIA INDUSTRIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",830,INGENIERÍA INDUSTRIAL Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,4
2901,2901,ESCUELA DE INTELIGENCIA Y CONTRAINTELIGENCIA BRIGADIER GE,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",10711,ESPECIALIZACION TECNOLOGICA  EN MANEJO DE TECNICAS INVESTIGATIVAS AVANZADAS,2,POSGRADO,8,ESPECIALIZACIÓN TECNOLÓGICA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,561,FORMACIÓN RELACIONADA CON EL CAMPO MILITAR O POLICIAL,10,SERVICIOS,103,SERVICIOS DE SEGURIDAD,1031,EDUCACIÓN MILITAR Y DE DEFENSA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,HOMBRE,2019,2,6
