CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,IES_ACREDITADA,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,PROGRAMA_ACREDITADO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA_DE_CONOCIMIENTO,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,11882,INGENIERIA DE SISTEMAS,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,41,Huila,41001,Neiva,1,Hombre,2021,1,18
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,11882,INGENIERIA DE SISTEMAS,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,41,Huila,41001,Neiva,1,Hombre,2021,2,35
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,11882,INGENIERIA DE SISTEMAS,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,41,Huila,41001,Neiva,2,Mujer,2021,1,3
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,11882,INGENIERIA DE SISTEMAS,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,41,Huila,41001,Neiva,2,Mujer,2021,2,5
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,11993,INGENIERIA AMBIENTAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,1,Hombre,2021,1,38
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,11993,INGENIERIA AMBIENTAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,1,Hombre,2021,2,21
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,11993,INGENIERIA AMBIENTAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,2,Mujer,2021,1,46
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,11993,INGENIERIA AMBIENTAL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,2,Mujer,2021,2,51
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,54370,NEGOCIOS INTERNACIONALES,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2021,1,7
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,54370,NEGOCIOS INTERNACIONALES,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2021,2,12
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,54370,NEGOCIOS INTERNACIONALES,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2021,1,29
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,54370,NEGOCIOS INTERNACIONALES,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",611,Economía,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2021,2,10
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,104747,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2021,1,1
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,104747,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2021,2,2
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,104747,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2021,1,8
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,104747,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS,N,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2021,2,12
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,105572,INGENIERIA MECATRONICA,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",831,Ingeniería mecánica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,41,Huila,41001,Neiva,1,Hombre,2021,2,1
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,106838,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2021,2,13
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,106838,ESPECIALIZACIÓN EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2021,2,13
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,107584,ESPECIALIZACIÓN EN SANIDAD Y PRODUCCIÓN DE PECES DE AGUAS CONTINENTALES,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,1,"Agronomía, veterinaria y afines",13,Medicina veterinaria,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",83,Pesca,831,Pesca,41,Huila,41001,Neiva,1,Hombre,2021,2,1
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,108064,ESPECIALIZACIÓN EN GERENCIA LOGISTICA Y CADENAS DE SUMINISTRO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,1,Hombre,2021,2,2
2828,2828,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,41,Huila,41001,Neiva,108064,ESPECIALIZACIÓN EN GERENCIA LOGISTICA Y CADENAS DE SUMINISTRO,N,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,41,Huila,41001,Neiva,2,Mujer,2021,2,3
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2049,LICENCIATURA EN FILOSOFIA,S,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,4
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2049,LICENCIATURA EN FILOSOFIA,S,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,3
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2049,LICENCIATURA EN FILOSOFIA,S,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,2
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2049,LICENCIATURA EN FILOSOFIA,S,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,1
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2051,ADMINISTRACION DE EMPRESAS,S,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,56
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2051,ADMINISTRACION DE EMPRESAS,S,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,68
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2051,ADMINISTRACION DE EMPRESAS,S,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,84
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2051,ADMINISTRACION DE EMPRESAS,S,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,79
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2051,ADMINISTRACION DE EMPRESAS,S,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,25,Cundinamarca,25754,Soacha,1,Hombre,2021,1,21
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2051,ADMINISTRACION DE EMPRESAS,S,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,25,Cundinamarca,25754,Soacha,1,Hombre,2021,2,28
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2051,ADMINISTRACION DE EMPRESAS,S,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,25,Cundinamarca,25754,Soacha,2,Mujer,2021,1,38
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2051,ADMINISTRACION DE EMPRESAS,S,1,PREGRADO,6,Universitario,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,25,Cundinamarca,25754,Soacha,2,Mujer,2021,2,40
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2052,INGENIERIA CIVIL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,1,50
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2052,INGENIERIA CIVIL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",1,Hombre,2021,2,50
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2052,INGENIERIA CIVIL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,1,19
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2052,INGENIERIA CIVIL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2,Mujer,2021,2,26
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2052,INGENIERIA CIVIL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,25,Cundinamarca,25899,Zipaquirá,1,Hombre,2021,1,13
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2052,INGENIERIA CIVIL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,25,Cundinamarca,25899,Zipaquirá,1,Hombre,2021,2,19
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2052,INGENIERIA CIVIL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,25,Cundinamarca,25899,Zipaquirá,2,Mujer,2021,1,5
2829,2829,CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-,Principal,2,PRIVADA,N,3,Institución Universitaria/Escuela Tecnológica,11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2052,INGENIERIA CIVIL,N,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,732,Construcción e ingeniería civil,25,Cundinamarca,25899,Zipaquirá,2,Mujer,2021,2,18
